# n; site name; has IPv6 address; IPv6 download works; all nameservers; IPv6 nameservers
130;szoljon.hu;yes;yes;2;2
131;wmn.hu;yes;yes;2;2
132;welovebudapest.com;no;N/A;2;0
133;mafab.hu;yes;yes;2;2
134;boon.hu;yes;yes;2;2
135;hirklikk.hu;no;N/A;2;0
136;hirtv.hu;no;N/A;3;2
137;nyugat.hu;yes;yes;2;2
138;baon.hu;yes;yes;2;2
139;egy.hu;no;N/A;3;3
140;raketa.hu;no;N/A;2;0
141;magyarhirlap.hu;yes;no;2;2
142;dictzone.com;yes;yes;2;2
143;ittlakunk.hu;no;N/A;2;2
144;alapjarat.hu;yes;yes;2;2
145;ingatlanbazar.hu;no;N/A;2;2
146;autonavigator.hu;no;N/A;2;1
147;nemzeticegtar.hu;no;N/A;3;0
148;cosmopolitan.hu;no;N/A;2;0
149;sielok.hu;no;N/A;2;2
150;veol.hu;yes;yes;2;2
151;sussfelnap.hu;no;N/A;2;0
152;klubradio.hu;no;N/A;3;2
153;adozona.hu;yes;yes;2;2
154;randivonal.hu;no;N/A;2;0
155;sassy.hu;no;N/A;2;2
156;ingatlantajolo.hu;no;N/A;2;2
157;sorozatwiki.hu;yes;yes;2;2
158;libri.hu;no;N/A;3;0
159;joautok.hu;no;N/A;2;2
160;in.hu;no;N/A;3;0
161;koltozzbe.hu;no;N/A;2;1
162;travelo.hu;yes;yes;2;2
163;idokep.eu;yes;yes;2;2
164;ulloi129.hu;no;N/A;2;2
165;sonline.hu;yes;yes;2;2
166;akcios-ujsag.hu;yes;yes;2;2
167;sport365.hu;no;N/A;4;0
168;helyesiras.mta.hu;no;N/A;1;1
169;haszon.hu;no;N/A;3;0
170;rallycafe.hu;yes;yes;2;2
171;hu.motorsport.com;no;N/A;1;1
172;bama.hu;yes;yes;2;2
173;maxapro.hu;no;N/A;2;2
174;karriertrend.hu;no;N/A;2;0
175;radio1.hu;no;N/A;2;0
176;kemma.hu;yes;yes;2;2
177;nool.hu;yes;yes;2;2
178;piacesprofit.hu;yes;yes;2;2
179;civishir.hu;no;N/A;3;0
180;napidroid.hu;no;N/A;2;0
181;lakbermagazin.hu;no;N/A;2;2
182;vaol.hu;yes;yes;2;2
183;media1.hu;yes;yes;2;2
184;delmagyar.hu;yes;yes;2;2
185;angol-magyar-szotar.hu;no;N/A;2;0
186;autoszektor.hu;no;N/A;2;2
187;magyarnarancs.hu;no;N/A;2;0
188;uzletem.hu;no;N/A;2;0
189;goodstuff.hu;no;N/A;3;0
190;nemet-magyar-szotar.hu;no;N/A;2;0
191;beol.hu;yes;yes;2;2
192;babanet.hu;no;N/A;2;0
193;ado.hu;no;N/A;2;0
194;holtankoljak.hu;no;N/A;2;2
195;kremmania.hu;no;N/A;4;4
196;metkep.hu;no;N/A;3;0
197;colore.hu;no;N/A;2;0
198;mult-kor.hu;yes;yes;2;2
199;azenkutyam.hu;yes;yes;2;2
200;puliwood.hu;no;N/A;3;2
201;reblog.hu;yes;no;2;2
202;bankmonitor.hu;no;N/A;4;4
203;net.jogtar.hu;no;N/A;1;1
204;qubit.hu;yes;yes;2;2
205;digitalhungary.hu;yes;yes;2;2
206;holdpont.hu;no;N/A;3;0
207;formula.hu;no;N/A;3;0
208;tozsdeforum.hu;no;N/A;2;2
209;lakmusz.hu;yes;no;2;2
210;duol.hu;yes;yes;2;2
211;autoalkatresz.hu;no;N/A;2;1
212;otthonokesmegoldasok.hu;no;N/A;3;2
213;utvonalterv.hu;no;N/A;3;0
214;racingline.hu;yes;yes;2;2
215;metnet.hu;yes;yes;2;2
216;eumet.hu;no;N/A;3;2
217;esport1.hu;no;N/A;4;0
218;parom.hu;yes;yes;2;2
219;retroradio.hu;no;N/A;2;0
220;napidoktor.hu;yes;yes;2;2
221;cafeblog.hu;no;N/A;3;0
222;doily.hu;no;N/A;3;0
223;ezoworld.hu;no;N/A;3;0
224;g7.hu;yes;yes;2;2
225;azenmacskam.hu;yes;yes;2;2
226;jobline.hu;yes;yes;2;2
227;utazomajom.hu;no;N/A;2;2
228;pszichoforyou.hu;no;N/A;2;2
229;888.hu;yes;yes;2;2
230;fuzovelkifele.com;no;N/A;2;0
231;novekedes.hu;no;N/A;4;2
232;senior.hu;no;N/A;4;0
233;szegeder.hu;no;N/A;4;0
234;koloknet.hu;no;N/A;2;0
235;szotar.sztaki.hu;no;N/A;1;1
236;magro.hu;no;N/A;3;0
237;hamuesgyemant.hu;no;N/A;3;0
238;programturizmus.hu;no;N/A;2;1
239;lakaskultura.hu;no;N/A;2;2
240;szabolcsihir.hu;no;N/A;3;0
241;eurobarca.hu;no;N/A;3;3
242;spabook.net;no;N/A;3;0
243;telefonguru.hu;no;N/A;2;0
244;viszony.hu;no;N/A;2;2
245;eoldal.hu;no;N/A;2;2
246;style.hu;no;N/A;3;0
247;agroforum.hu;no;N/A;2;0
248;10perc.hu;no;N/A;2;0
249;atlatszo.hu;yes;yes;2;2
250;magyar-angol-szotar.hu;no;N/A;2;0
251;mymirror.hu;no;N/A;2;2
252;g-portal.hu;no;N/A;2;2
253;startlapjatekok.hu;no;N/A;4;4
254;medicalonline.hu;no;N/A;3;2
255;filmbirodalmak.com;yes;yes;2;2
256;alternativenergia.hu;no;N/A;2;0
257;oldal.info;no;N/A;3;0
258;manutdfanatics.hu;yes;yes;2;2
259;szamoldki.hu;no;N/A;2;0
260;turistamagazin.hu;no;N/A;3;3
261;vince.hu;no;N/A;3;0
262;tipptar.hu;no;N/A;2;0
263;papasmamasmagazin.hu;no;N/A;2;0
264;habostorta.hu;no;N/A;2;0
265;epiteszforum.hu;no;N/A;2;0
266;woohoo.hu;no;N/A;4;0
267;igenyesferfi.hu;yes;yes;2;2
268;runnersworld.hu;no;N/A;2;0
269;videolista.hu;no;N/A;2;0
270;kutyabarathelyek.hu;yes;yes;2;2
271;iho.hu;no;N/A;2;0
272;rendeljkinait.hu;yes;yes;2;2
273;szexrandi.hu;no;N/A;2;0
274;intima.hu;no;N/A;3;0
275;rubicon.hu;no;N/A;3;0
276;videkize.hu;no;N/A;2;2
277;focimagazin.hu;no;N/A;3;0
278;sg.hu;yes;yes;2;2
279;magyar-nemet-szotar.hu;no;N/A;2;0
280;kirandulastippek.hu;no;N/A;2;0
281;f1vilag.hu;no;N/A;2;2
282;naptarak.com;no;N/A;2;2
283;termalfurdo.hu;yes;yes;2;2
284;computerworld.hu;no;N/A;2;0
285;harmonet.hu;no;N/A;2;0
286;noiportal.hu;no;N/A;2;0
287;puncs.hu;no;N/A;2;2
288;szuloklapja.hu;no;N/A;2;2
289;bitcoinbazis.hu;yes;yes;2;2
290;tvmusor.hu;no;N/A;2;2
291;magyar-dalszoveg.hu;no;N/A;2;2
292;penamadridista.hu;yes;yes;2;2
293;etterem.hu;no;N/A;2;2
294;dailynewshungary.com;yes;yes;2;2
295;ceginfo.hu;no;N/A;3;0
296;cookta.hu;no;N/A;2;0
297;welovebalaton.hu;no;N/A;2;0
298;p1race.hu;yes;yes;2;2
299;avilagtitkai.com;yes;yes;2;2
300;igazino.hu;no;N/A;3;3
301;otthonterkep.hu;no;N/A;2;0
302;gamekapocs.hu;no;N/A;2;2
303;ezermester.hu;no;N/A;2;2
304;szoftverbazis.hu;yes;no;2;2
305;kezdo5.hu;no;N/A;3;0
306;jogaszvilag.hu;no;N/A;2;0
307;gamer.hu;yes;yes;2;2
308;autopro.hu;no;N/A;2;0
309;ujsagmuzeum.hu;no;N/A;3;0
310;csupasport.hu;no;N/A;2;2
311;ridikul.hu;no;N/A;2;1
312;bronson.men;no;N/A;3;3
313;haldorado.hu;no;N/A;2;0
314;ma.hu;no;N/A;3;0
315;idojaras.hu;no;N/A;2;0
316;gepmax.hu;yes;yes;2;2
317;zoldpalya.hu;no;N/A;3;2
318;wellandfit.hu;no;N/A;4;4
319;automotor.hu;no;N/A;2;2
320;berek.hu;no;N/A;3;1
321;videoklinika.hu;no;N/A;2;2
322;mozicsillag.cc;yes;yes;2;2
323;ungarnheute.hu;no;N/A;2;0
324;keptelenseg.hu;yes;yes;2;2
325;termeszeti.hu;no;N/A;4;0
326;termeszetjaro.hu;no;N/A;3;3
327;bball1.hu;no;N/A;2;0
328;snitt.hu;no;N/A;2;2
329;kreativ.hu;yes;yes;2;2
330;mesterszakacs.hu;no;N/A;2;0
331;foldjaro.hu;no;N/A;3;1
332;koncertsziget.hu;yes;yes;2;2
333;pcguru.hu;no;N/A;2;0
334;balkonada.hu;no;N/A;3;0
335;nyugdijguru.hu;no;N/A;3;0
336;turizmusonline.hu;no;N/A;2;0
337;vegyelhazait.hu;no;N/A;2;0
338;gastro.hu;no;N/A;2;2
339;csodalatosmagyarorszag.hu;no;N/A;3;0
340;trekhunt.com;no;N/A;4;4
341;webforditas.hu;no;N/A;3;3
342;ize.hu;no;N/A;2;2
343;filmtekercs.hu;yes;yes;2;2
344;haziallat.hu;no;N/A;3;2
345;lifetv.hu;no;N/A;3;2
346;recepttar.hu;no;N/A;2;0
347;mmonline.hu;no;N/A;2;1
348;hir.ma;yes;yes;2;2
349;izeselet.hu;yes;no;2;2
350;videakid.hu;yes;yes;2;2
351;contextus.hu;yes;yes;2;2
352;balaton.hu;no;N/A;2;0
353;bikemag.hu;no;N/A;3;0
354;mindenkilapja.hu;no;N/A;2;2
355;csodahelyek.hu;no;N/A;2;2
356;bringazas.hu;no;N/A;3;0
357;cgr.hu;no;N/A;2;2
358;eletszepitok.hu;no;N/A;2;0
359;likebalaton.hu;no;N/A;2;2
360;neokohn.hu;no;N/A;2;2
361;jogiforum.hu;no;N/A;2;1
362;legjobbiskola.hu;no;N/A;2;2
363;agraragazat.hu;yes;yes;2;2
364;filmio.hu;no;N/A;2;2
365;zoldjarmuipar.hu;no;N/A;3;1
366;mutargy.com;no;N/A;2;0
367;szuperinfo.hu;no;N/A;2;2
368;borsodihir.hu;no;N/A;3;0
369;kepfeltoltes.eu;no;N/A;2;1
370;podpad.hu;no;N/A;4;0
371;balintgazda.hu;no;N/A;3;0
372;kutyabarat.hu;yes;yes;2;2
373;vous.hu;no;N/A;2;0
374;nonprofit.hu;yes;yes;2;2
375;mti.hu;no;N/A;2;1
376;edenkert.hu;no;N/A;3;2
377;777blog.hu;no;N/A;2;0
378;mezohir.hu;yes;yes;2;2
379;cvonline.hu;no;N/A;2;0
380;meska.hu;no;N/A;2;0
381;totalbike.hu;no;N/A;2;0
382;pharmaonline.hu;no;N/A;3;2
383;alfahir.hu;yes;yes;2;2
384;mindigtvgo.hu;no;N/A;2;0
385;fitnesslife.hu;no;N/A;2;2
386;hajozas.hu;no;N/A;3;0
387;nb3.hu;no;N/A;4;0
388;otthonlap.hu;no;N/A;3;0
389;anyamagazin.hu;no;N/A;3;3
390;fortunaweb.hu;yes;yes;3;3
391;petofilive.hu;no;N/A;2;1
392;iranymagyarorszag.hu;no;N/A;2;1
393;kamaszpanasz.hu;yes;yes;2;2
394;viasat3.hu;no;N/A;4;4
395;szabadfold.hu;yes;yes;2;2
396;stahl.hu;no;N/A;2;0
397;hirvilag.hu;no;N/A;2;2
398;tv2csoport.hu;no;N/A;2;0
399;foteldoki.hu;no;N/A;2;0
400;figyelo.hu;no;N/A;2;2
401;startrandi.hu;no;N/A;3;0
402;magyarfutball.hu;no;N/A;3;0
403;amigeleken.hu;no;N/A;2;2
404;unilife.hu;yes;yes;2;2
405;speedzone.hu;no;N/A;4;0
406;nb2.hu;no;N/A;4;0
407;boraszportal.hu;no;N/A;2;0
408;eletforma.hu;yes;yes;2;2
409;jarmuipar.hu;no;N/A;3;2
410;indafoto.hu;no;N/A;2;0
411;jokamat.hu;no;N/A;2;0
412;koncert.hu;no;N/A;2;0
413;cultura.hu;no;N/A;4;0
414;drivemebaby.hu;no;N/A;2;2
415;pecsistop.hu;no;N/A;2;0
416;gyogyzona.hu;yes;yes;2;2
417;zoldtrend.hu;no;N/A;2;0
418;oldalborda.hu;no;N/A;3;0
419;kamaraonline.hu;no;N/A;2;1
420;baratno.com;no;N/A;2;1
421;pottyoslabda.hu;no;N/A;2;2
422;fintechradar.hu;yes;yes;2;2
423;veszport.hu;no;N/A;2;0
424;teveclub.hu;no;N/A;2;0
425;izletes.hu;yes;no;2;2
426;peca.hu;no;N/A;3;3
427;jatekstart.com;no;N/A;3;0
428;utisugo.hu;no;N/A;2;0
429;gondola.hu;no;N/A;2;1
430;budapestinfo.eu;no;N/A;2;1
431;ado1szazalek.com;no;N/A;1;1
432;picibaba.hu;no;N/A;2;1
433;ujneplap.hu;no;N/A;2;2
434;ujeshasznaltgsm.hu;no;N/A;2;0
435;antropos.hu;no;N/A;3;0
436;hu.motor1.com;no;N/A;1;1
437;mainap.hu;no;N/A;2;1
438;szilveszter.hu;no;N/A;2;0
439;gyartastrend.hu;yes;yes;2;2
440;autoblog.hu;no;N/A;4;0
441;szepzold.hu;no;N/A;3;0
442;noivilag.hu;no;N/A;4;0
443;egriszin.hu;no;N/A;2;0
444;playdome.hu;no;N/A;3;2
445;minimatine.hu;no;N/A;2;0
446;fajdalomportal.hu;no;N/A;2;1
447;egeszsegtukor.hu;no;N/A;2;0
448;tolnainepujsag.hu;no;N/A;2;2
449;drportal.hu;yes;yes;2;2
450;hajraegeszseg.hu;no;N/A;3;2
451;hazi-mozi.hu;no;N/A;2;0
452;dunantulinaplo.hu;no;N/A;2;2
453;egeszsegmagazin.com;no;N/A;2;2
454;szalonauto.hu;no;N/A;2;1
455;blocks.hu;no;N/A;4;0
456;storeinsider.hu;yes;yes;2;2
457;kvizpart.hu;yes;no;2;2
458;24ora.hu;no;N/A;2;2
459;hajokonyha.hu;yes;yes;2;2
460;kecskefeszek.net;no;N/A;2;0
461;kutya-tar.hu;no;N/A;2;0
462;bloki.hu;yes;yes;2;2
463;nagyszuloklapja.hu;no;N/A;2;2
464;kirandulastervezo.hu;no;N/A;2;0
465;delmagyar.deliapro.hu;no;N/A;1;1
466;totaldamage.hu;no;N/A;3;0
467;porthole.hu;no;N/A;2;0
468;tervezettbaba.hu;no;N/A;3;0
469;irodahaz.info;yes;yes;2;2
470;secretstories.hu;no;N/A;3;3
471;vinoport.hu;no;N/A;2;0
472;onbox.hu;no;N/A;2;2
473;gardenista.hu;no;N/A;3;0
474;beerporn.hu;no;N/A;3;0
475;bbj.hu;no;N/A;2;1
476;carrie.hu;yes;yes;3;1
477;viasat6.hu;no;N/A;4;4
478;viasat2.hu;no;N/A;4;4
479;viasatfilm.hu;no;N/A;4;4
480;kepesmotor.hu;no;N/A;2;2
481;onroad.hu;no;N/A;2;2
482;4x4online.hu;no;N/A;2;1
483;ujotthon.hu;no;N/A;2;1
484;vitorlazasmagazin.hu;no;N/A;2;2
485;mediapiac.com;no;N/A;2;0
486;ragazze.hu;no;N/A;2;2
487;dietaesfitnesz.hu;no;N/A;2;2
488;artportal.hu;no;N/A;2;2
489;womagic.hu;yes;yes;3;3
490;indirekt.hu;no;N/A;2;2
491;szak-ma.hu;no;N/A;2;0
492;network4.hu;no;N/A;2;2
493;hungarytoday.hu;no;N/A;2;0
494;drivemagazine.hu;no;N/A;3;0
495;transpack.hu;yes;yes;2;2
496;okosutas.hu;no;N/A;3;0
497;tisztajovo.hu;no;N/A;3;3
498;zeg7nap.hu;no;N/A;2;2
499;hirflow.hu;yes;yes;2;2
500;gongradio.hu;no;N/A;2;2
