# n; site name; has IPv6 address; IPv6 download works; all nameservers; IPv6 nameservers
60;magyarnemzet.hu;yes;yes;2;2
61;liner.hu;yes;yes;2;2
62;player.hu;yes;yes;2;2
63;atv.hu;no;N/A;4;4
64;budapestkornyeke.hu;yes;yes;2;2
65;tv2play.hu;no;N/A;2;0
66;totalcar.hu;no;N/A;2;0
67;szon.hu;yes;yes;2;2
68;femcafe.hu;yes;yes;2;2
69;agroinform.hu;no;N/A;4;0
70;ign.hu;no;N/A;3;0
71;nemzetisport.hu;no;N/A;2;2
72;agrarszektor.hu;no;N/A;2;1
73;elle.hu;no;N/A;2;0
74;profession.hu;no;N/A;2;0
75;evamagazin.hu;no;N/A;2;0
76;nepszava.hu;yes;yes;2;2
77;freemail.hu;no;N/A;2;2
78;hirtv.hu;no;N/A;3;2
79;gyerekszoba.hu;yes;yes;2;2
80;nuus.hu;yes;yes;2;2
81;csaladinet.hu;no;N/A;2;1
82;roadster.hu;yes;yes;2;2
83;csakfoci.hu;no;N/A;2;0
84;tozsdeforum.hu;no;N/A;2;2
85;haon.hu;yes;yes;2;2
86;5percblog.hu;yes;yes;2;2
87;instyle.hu;no;N/A;2;0
88;profitline.hu;no;N/A;2;0
89;harmonikum.co;yes;yes;2;2
90;168.hu;no;N/A;3;0
91;haszon.hu;no;N/A;3;0
92;noklapja.hu;no;N/A;4;4
93;media1.hu;yes;yes;2;2
94;bookline.hu;no;N/A;3;0
95;privatbankar.hu;no;N/A;2;0
96;vatera.hu;no;N/A;3;0
97;bien.hu;yes;yes;2;2
98;topszotar.hu;no;N/A;2;0
99;alapjarat.hu;yes;yes;2;2
100;wmn.hu;yes;yes;2;2
101;eredmenyek.com;no;N/A;3;3
102;cosmopolitan.hu;no;N/A;2;0
103;hrportal.hu;yes;yes;2;2
104;napjainkportal.hu;yes;yes;2;2
105;leet.hu;no;N/A;2;2
106;mfor.hu;no;N/A;2;0
107;twn.hu;no;N/A;2;0
108;meglepetes.hu;yes;yes;2;2
109;egy.hu;no;N/A;3;3
110;teol.hu;yes;yes;2;2
111;ceginformacio.hu;no;N/A;2;2
112;retikul.hu;yes;yes;2;2
113;boon.hu;yes;yes;2;2
114;g7.hu;yes;yes;2;2
115;kisalfold.hu;yes;yes;2;2
116;heol.hu;yes;yes;2;2
117;raketa.hu;no;N/A;2;0
118;kemma.hu;yes;yes;2;2
119;adozona.hu;yes;yes;2;2
120;goal.com;no;N/A;4;4
121;hamuesgyemant.hu;no;N/A;3;0
122;musor.tv;no;N/A;3;0
123;ittlakunk.hu;no;N/A;2;2
124;koponyeg.hu;no;N/A;2;2
125;hang.hu;no;N/A;2;0
126;mediaklikk.hu;no;N/A;2;1
127;astronet.hu;no;N/A;2;2
128;gamestar.hu;no;N/A;2;0
129;welovebudapest.com;no;N/A;2;0
130;jobbmintatv.hu;no;N/A;2;0
131;libri.hu;no;N/A;3;0
132;zaol.hu;yes;yes;2;2
133;eurosport.hu;no;N/A;4;4
134;sport365.hu;no;N/A;4;0
135;propeller.hu;yes;yes;2;2
136;hirklikk.hu;no;N/A;2;0
137;azenkutyam.hu;yes;yes;2;2
138;novekedes.hu;no;N/A;4;2
139;autonavigator.hu;no;N/A;2;1
140;baon.hu;yes;yes;2;2
141;sorozatwiki.hu;yes;yes;2;2
142;dictzone.com;yes;yes;2;2
143;eduline.hu;yes;yes;2;2
144;piacesprofit.hu;yes;yes;2;2
145;rallycafe.hu;yes;yes;2;2
146;indavideo.hu;no;N/A;2;0
147;in.hu;no;N/A;3;0
148;rtlmost.hu;no;N/A;4;0
149;pcworld.hu;no;N/A;2;0
150;koltozzbe.hu;no;N/A;2;1
151;colore.hu;no;N/A;2;0
152;sussfelnap.hu;no;N/A;2;0
153;magyarhirlap.hu;yes;no;2;2
154;feol.hu;yes;yes;2;2
155;bitcoinbazis.hu;yes;yes;2;2
156;citromail.hu;no;N/A;4;4
157;duol.hu;yes;yes;2;2
158;akcios-ujsag.hu;yes;yes;2;2
159;tudnodkell.info;yes;no;1;1
160;qubit.hu;yes;yes;2;2
161;kremmania.hu;no;N/A;4;4
162;otpotthon.hu;no;N/A;4;4
163;programturizmus.hu;no;N/A;2;1
164;ingatlanbazar.hu;no;N/A;2;2
165;nemzeticegtar.hu;no;N/A;3;0
166;delmagyar.hu;yes;yes;2;2
167;babanet.hu;no;N/A;2;0
168;veol.hu;yes;yes;2;2
169;beol.hu;yes;yes;2;2
170;nyugat.hu;yes;yes;2;2
171;doily.hu;no;N/A;3;0
172;nb1.hu;no;N/A;4;0
173;goodstuff.hu;no;N/A;3;0
174;civishir.hu;no;N/A;3;0
175;888.hu;yes;yes;2;2
176;szoljon.hu;yes;yes;2;2
177;holtankoljak.hu;no;N/A;2;2
178;bama.hu;yes;yes;2;2
179;sonline.hu;yes;yes;2;2
180;helyesiras.mta.hu;no;N/A;1;1
181;napidroid.hu;no;N/A;2;0
182;bankmonitor.hu;no;N/A;4;4
183;sorozatbarat.online;yes;yes;2;2
184;sassy.hu;no;N/A;2;2
185;esport1.hu;no;N/A;4;0
186;joautok.hu;no;N/A;2;2
187;mult-kor.hu;yes;yes;2;2
188;eoldal.hu;no;N/A;2;2
189;pestisracok.hu;no;N/A;2;2
190;maxapro.hu;no;N/A;2;2
191;magyarnarancs.hu;no;N/A;2;0
192;racingline.hu;yes;yes;2;2
193;g-portal.hu;no;N/A;2;2
194;travelo.hu;yes;no;2;2
195;vaol.hu;yes;yes;2;2
196;reblog.hu;yes;no;2;2
197;sielok.hu;no;N/A;2;2
198;klubradio.hu;no;N/A;3;2
199;vince.hu;no;N/A;3;0
200;gamer.hu;yes;yes;2;2
201;cafeblog.hu;no;N/A;3;0
202;ulloi129.hu;no;N/A;2;2
203;agroforum.hu;no;N/A;2;0
204;gmail.hu;yes;yes;2;2
205;pcguru.hu;no;N/A;2;0
206;nyugdijguru.hu;no;N/A;3;0
207;alternativenergia.hu;no;N/A;2;0
208;autoszektor.hu;no;N/A;2;2
209;lakbermagazin.hu;no;N/A;2;2
210;formula.hu;no;N/A;3;0
211;ma.hu;no;N/A;3;0
212;ingatlantajolo.hu;no;N/A;2;2
213;hu.motorsport.com;no;N/A;1;1
214;angol-magyar-szotar.hu;no;N/A;2;0
215;atlatszo.hu;yes;yes;2;2
216;nool.hu;yes;yes;2;2
217;10perc.hu;no;N/A;2;0
218;ado.hu;no;N/A;2;0
219;szabolcsihir.hu;no;N/A;3;0
220;radio1.hu;no;N/A;2;0
221;autoalkatresz.hu;no;N/A;2;1
222;utvonalterv.hu;no;N/A;3;0
223;utazomajom.hu;no;N/A;2;2
224;randivonal.hu;no;N/A;2;0
225;uzletem.hu;no;N/A;2;0
226;puliwood.hu;no;N/A;3;2
227;metkep.hu;no;N/A;3;0
228;szamoldki.hu;no;N/A;2;0
229;nemet-magyar-szotar.hu;no;N/A;2;0
230;avilagtitkai.com;yes;yes;2;2
231;kepmas.hu;yes;yes;2;2
232;otthonokesmegoldasok.hu;no;N/A;3;2
233;napidoktor.hu;yes;yes;2;2
234;filmbirodalmak.com;yes;yes;2;2
235;videkize.hu;no;N/A;2;2
236;recepttar.hu;no;N/A;2;0
237;berek.hu;no;N/A;3;1
238;igenyesferfi.hu;yes;yes;2;2
239;net.jogtar.hu;no;N/A;1;1
240;igazino.hu;no;N/A;3;3
241;magro.hu;no;N/A;3;0
242;magyar-angol-szotar.hu;no;N/A;2;0
243;hobbikert.hu;no;N/A;3;0
244;azenmacskam.hu;yes;yes;2;2
245;kepesmotor.hu;no;N/A;2;2
246;woohoo.hu;no;N/A;4;0
247;parom.hu;yes;yes;2;2
248;iho.hu;no;N/A;2;0
249;termalfurdo.hu;yes;yes;2;2
250;gamekapocs.hu;no;N/A;2;2
251;szegeder.hu;no;N/A;4;0
252;idokep.eu;yes;yes;2;2
253;retroradio.hu;no;N/A;2;0
254;kutyabarathelyek.hu;yes;yes;2;2
255;jobline.hu;yes;yes;2;2
256;habostorta.hu;no;N/A;2;0
257;tisztajovo.hu;no;N/A;3;3
258;tvmusor.hu;no;N/A;2;2
259;f1vilag.hu;no;N/A;2;2
260;epiteszforum.hu;no;N/A;2;0
261;holdpont.hu;no;N/A;3;0
262;sportmotor.hu;no;N/A;2;2
263;spabook.net;no;N/A;3;0
264;digitalhungary.hu;yes;yes;2;2
265;egriugyek.hu;no;N/A;2;2
266;etterem.hu;no;N/A;2;2
267;szotar.sztaki.hu;no;N/A;1;1
268;turistamagazin.hu;no;N/A;3;3
269;intima.hu;no;N/A;3;0
270;videakid.hu;yes;yes;2;2
271;style.hu;no;N/A;3;0
272;lakaskultura.hu;no;N/A;2;2
273;koncert.hu;no;N/A;2;0
274;runnersworld.hu;no;N/A;2;0
275;lakmusz.hu;yes;no;2;2
276;cookta.hu;no;N/A;2;0
277;bball1.hu;no;N/A;2;0
278;likebalaton.hu;no;N/A;2;2
279;haziallat.hu;no;N/A;3;2
280;podpad.hu;no;N/A;4;0
281;filmio.hu;no;N/A;2;2
282;szuloklapja.hu;no;N/A;2;2
283;eumet.hu;no;N/A;3;2
284;mozicsillag.cc;yes;yes;2;2
285;ezoworld.hu;no;N/A;3;0
286;medicalonline.hu;no;N/A;3;2
287;autopro.hu;no;N/A;2;0
288;mesterszakacs.hu;no;N/A;2;0
289;777blog.hu;no;N/A;2;0
290;startlapjatekok.hu;no;N/A;4;4
291;edenkert.hu;no;N/A;3;2
292;sg.hu;yes;yes;2;2
293;mymirror.hu;no;N/A;2;2
294;bronson.men;no;N/A;3;3
295;noiportal.hu;no;N/A;2;0
296;szilveszter.hu;no;N/A;2;0
297;rendeljkinait.hu;yes;yes;2;2
298;ezermester.hu;no;N/A;2;2
299;szexrandi.hu;no;N/A;2;0
300;jarmuipar.hu;no;N/A;3;2
301;harmonet.hu;no;N/A;2;0
302;otthonterkep.hu;no;N/A;2;0
303;puncs.hu;no;N/A;2;2
304;pszichoforyou.hu;no;N/A;2;2
305;snitt.hu;no;N/A;2;2
306;neokohn.hu;no;N/A;2;2
307;metnet.hu;yes;yes;2;2
308;filmtekercs.hu;yes;yes;2;2
309;computerworld.hu;no;N/A;2;0
310;magyar-nemet-szotar.hu;no;N/A;2;0
311;hiros.hu;yes;yes;2;2
312;welovebalaton.hu;no;N/A;2;0
313;haldorado.hu;no;N/A;2;0
314;viasat3.hu;no;N/A;4;4
315;izeselet.hu;yes;no;2;2
316;alfahir.hu;yes;yes;2;2
317;fuzovelkifele.com;no;N/A;4;0
318;nagyszuloklapja.hu;no;N/A;2;2
319;magyar-dalszoveg.hu;no;N/A;2;2
320;gastro.hu;no;N/A;2;2
321;eurobarca.hu;no;N/A;3;3
322;oldal.info;no;N/A;3;0
323;dietaesfitnesz.hu;no;N/A;2;2
324;koloknet.hu;no;N/A;2;0
325;szoftverbazis.hu;yes;no;2;2
326;viszony.hu;no;N/A;2;2
327;keptelenseg.hu;yes;yes;2;2
328;eletszepitok.hu;no;N/A;2;0
329;teveclub.hu;no;N/A;2;0
330;totaldamage.hu;no;N/A;3;0
331;kirandulastippek.hu;no;N/A;2;0
332;p1race.hu;yes;yes;2;2
333;ridikul.hu;no;N/A;2;1
334;focimagazin.hu;no;N/A;3;0
335;csupasport.hu;no;N/A;2;2
336;fortunaweb.hu;yes;yes;3;3
337;balkonada.hu;no;N/A;3;0
338;dailynewshungary.com;yes;yes;2;2
339;termeszetjaro.hu;no;N/A;3;3
340;balaton.hu;no;N/A;2;0
341;automotor.hu;no;N/A;2;2
342;ujsagmuzeum.hu;no;N/A;3;0
343;kezdo5.hu;no;N/A;3;0
344;rubicon.hu;no;N/A;3;0
345;manutdfanatics.hu;yes;yes;2;2
346;cultura.hu;no;N/A;4;0
347;csodalatosmagyarorszag.hu;no;N/A;3;0
348;videoklinika.hu;no;N/A;2;2
349;termeszeti.hu;no;N/A;4;0
350;speedzone.hu;no;N/A;4;0
351;vegyelhazait.hu;no;N/A;2;0
352;balintgazda.hu;no;N/A;3;0
353;wellandfit.hu;no;N/A;4;4
354;balatonkornyeke.hu;yes;yes;2;2
355;bikemag.hu;no;N/A;3;0
356;stahl.hu;no;N/A;2;0
357;mezohir.hu;yes;yes;2;2
358;naptarak.com;no;N/A;2;2
359;kreativ.hu;yes;yes;2;2
360;zoldtrend.hu;no;N/A;2;0
361;mindigtvgo.hu;no;N/A;2;0
362;tipptar.hu;no;N/A;2;0
363;bwnet.hu;no;N/A;2;0
364;jogaszvilag.hu;no;N/A;2;0
365;madridom.hu;yes;yes;2;2
366;kamaszpanasz.hu;yes;yes;2;2
367;videolista.hu;no;N/A;2;0
368;jogiforum.hu;no;N/A;2;1
369;foldjaro.hu;no;N/A;3;1
370;hir.ma;yes;yes;2;2
371;zoldpalya.hu;no;N/A;3;2
372;totalbike.hu;no;N/A;2;0
373;lifetv.hu;no;N/A;3;2
374;webforditas.hu;no;N/A;3;3
375;pecsistop.hu;no;N/A;2;0
376;tv2csoport.hu;no;N/A;2;0
377;koncertsziget.hu;yes;yes;2;2
378;csodahelyek.hu;no;N/A;2;2
379;egeszsegtukor.hu;no;N/A;2;0
380;vous.hu;no;N/A;2;0
381;mindenkilapja.hu;no;N/A;2;2
382;meska.hu;no;N/A;2;0
383;pottyoslabda.hu;no;N/A;2;2
384;foteldoki.hu;no;N/A;2;0
385;hobbiallat.hu;no;N/A;3;0
386;cgr.hu;no;N/A;2;2
387;telefonguru.hu;no;N/A;2;0
388;otthonlap.hu;no;N/A;3;0
389;agraragazat.hu;yes;yes;2;2
390;nb2.hu;no;N/A;4;0
391;ceginfo.hu;no;N/A;3;0
392;kepfeltoltes.eu;no;N/A;2;1
393;magyarfutball.hu;no;N/A;3;0
394;szabadfold.hu;yes;yes;2;2
395;carrie.hu;yes;yes;3;1
396;borsodihir.hu;no;N/A;3;0
397;hungarytoday.hu;no;N/A;2;0
398;onroad.hu;no;N/A;2;2
399;gyogyzona.hu;yes;no;2;2
400;minimatine.hu;no;N/A;2;0
401;szuperinfo.hu;no;N/A;2;2
402;amigeleken.hu;no;N/A;2;2
403;eletforma.hu;yes;yes;2;2
404;gepmax.hu;yes;yes;2;2
405;mti.hu;no;N/A;2;1
406;contextus.hu;yes;yes;2;2
407;kutyabarat.hu;yes;yes;2;2
408;idojaras.hu;no;N/A;2;0
409;senior.hu;no;N/A;4;0
410;ize.hu;no;N/A;2;2
411;trekhunt.com;no;N/A;4;4
412;kecskefeszek.net;no;N/A;2;0
413;penamadridista.hu;yes;yes;2;2
414;petofilive.hu;no;N/A;2;1
415;network4.hu;no;N/A;2;2
416;csodalatosbalaton.hu;no;N/A;3;0
417;gondola.hu;no;N/A;2;1
418;nonprofit.hu;yes;yes;2;2
419;pharmaonline.hu;no;N/A;3;2
420;boraszportal.hu;no;N/A;2;0
421;500miles.hu;yes;yes;2;2
422;ujegyensuly.hu;no;N/A;2;2
423;drivemagazine.hu;no;N/A;3;0
424;ungarnheute.hu;no;N/A;2;0
425;mutargy.com;no;N/A;2;0
426;anyamagazin.hu;no;N/A;3;3
427;turizmusonline.hu;no;N/A;2;0
428;hirvilag.hu;no;N/A;2;2
429;picibaba.hu;no;N/A;2;1
430;iranymagyarorszag.hu;no;N/A;2;1
431;szalonauto.hu;no;N/A;2;1
432;hajokonyha.hu;yes;yes;2;2
433;drportal.hu;yes;yes;2;2
434;vehir.hu;no;N/A;2;1
435;fajdalomportal.hu;no;N/A;2;1
436;tervezettbaba.hu;no;N/A;3;0
437;transpack.hu;yes;yes;2;2
438;azonnali.hu;no;N/A;2;2
439;ujeshasznaltgsm.hu;no;N/A;2;0
440;indafoto.hu;no;N/A;2;0
441;szepzold.hu;no;N/A;3;0
442;vinoport.hu;no;N/A;2;0
443;utisugo.hu;no;N/A;2;0
444;ezoterikus.hu;no;N/A;3;2
445;hazi-mozi.hu;no;N/A;2;0
446;secretstories.hu;no;N/A;3;3
447;gusto.hu;no;N/A;2;0
448;porthole.hu;no;N/A;2;0
449;doktorgo.hu;yes;yes;2;2
450;nb3.hu;no;N/A;4;0
451;kertvarazsmagazin.hu;no;N/A;3;0
452;bloki.hu;yes;yes;2;2
453;ifaktor.hu;no;N/A;2;0
454;blocks.hu;no;N/A;4;0
455;zoldjarmuipar.hu;no;N/A;3;1
456;budapestinfo.eu;no;N/A;2;1
457;mmonline.hu;no;N/A;2;1
458;viasat6.hu;no;N/A;4;4
459;jokamat.hu;no;N/A;2;0
460;ujotthon.hu;no;N/A;2;1
461;videotanar.hu;no;N/A;3;0
462;unilife.hu;yes;no;2;2
463;kutya-tar.hu;no;N/A;2;0
464;izletes.hu;yes;no;2;2
465;viasatfilm.hu;no;N/A;4;4
466;viasat2.hu;no;N/A;4;4
467;noivilag.hu;no;N/A;4;0
468;womagic.hu;yes;yes;3;3
469;4x4online.hu;no;N/A;2;1
470;baratno.com;no;N/A;2;1
471;egeszsegmagazin.com;no;N/A;2;2
472;cukimamik.hu;no;N/A;2;0
473;peca.hu;no;N/A;3;3
474;ado1szazalek.com;no;N/A;2;0
475;beautylife.hu;no;N/A;4;0
476;indirekt.hu;no;N/A;2;2
477;kirandulastervezo.hu;no;N/A;2;0
478;beerporn.hu;no;N/A;3;0
479;gardenista.hu;no;N/A;3;0
480;mainap.hu;no;N/A;2;2
481;playdome.hu;no;N/A;3;2
482;kamaraonline.hu;no;N/A;2;1
483;artportal.hu;no;N/A;2;2
484;legjobbiskola.hu;no;N/A;2;2
485;netorian.hu;no;N/A;2;0
486;autoblog.hu;no;N/A;4;0
487;hajozas.hu;no;N/A;3;0
488;babamama.hu;yes;yes;2;2
489;okosutas.hu;no;N/A;3;0
490;hungarycard.hu;no;N/A;2;0
491;figyelo.hu;no;N/A;2;2
492;wineloversrendezvenyek.hu;no;N/A;2;0
493;petplace.hu;yes;no;2;2
494;csodalatosbudapest.hu;no;N/A;3;0
495;huszadikszazad.hu;no;N/A;2;0
496;fintechradar.hu;yes;yes;2;2
497;gyartastrend.hu;yes;yes;2;2
498;techblogger.hu;no;N/A;2;0
499;noinetcafe.hu;no;N/A;3;0
500;fitnesslife.hu;no;N/A;2;2
