# n; site name; has IPv6 address; IPv6 download works; all nameservers; IPv6 nameservers
60;nemzetisport.hu;no;N/A;2;2
61;cosmopolitan.hu;no;N/A;2;0
62;elle.hu;no;N/A;2;0
63;velvet.hu;no;N/A;2;0
64;forbes.hu;no;N/A;4;4
65;receptneked.hu;no;N/A;3;3
66;player.hu;yes;yes;2;2
67;totalcar.hu;no;N/A;2;0
68;agroinform.hu;no;N/A;4;0
69;ign.hu;no;N/A;3;0
70;szon.hu;yes;yes;2;2
71;m4sport.hu;no;N/A;2;1
72;nepszava.hu;yes;yes;2;2
73;freemail.hu;no;N/A;2;2
74;kemma.hu;yes;yes;2;2
75;liner.hu;yes;yes;2;2
76;hirstart.hu;no;N/A;4;4
77;noklapja.hu;no;N/A;4;4
78;wmn.hu;yes;yes;2;2
79;agrarszektor.hu;no;N/A;2;1
80;mfor.hu;no;N/A;2;0
81;haon.hu;yes;yes;2;2
82;profitline.hu;no;N/A;2;0
83;bien.hu;yes;yes;2;2
84;vatera.hu;no;N/A;3;0
85;tv2play.hu;no;N/A;2;0
86;instyle.hu;no;N/A;2;0
87;roadster.hu;yes;yes;2;2
88;g7.hu;yes;yes;2;2
89;raketa.hu;no;N/A;2;0
90;topszotar.hu;no;N/A;2;0
91;168.hu;no;N/A;3;0
92;szoljon.hu;yes;yes;2;2
93;egy.hu;no;N/A;3;3
94;csaladinet.hu;no;N/A;2;1
95;teol.hu;yes;yes;2;2
96;csakfoci.hu;no;N/A;2;0
97;boon.hu;yes;yes;2;2
98;nuus.hu;yes;yes;2;2
99;filantropikum.com;no;N/A;3;0
100;alapjarat.hu;yes;yes;2;2
101;leet.hu;no;N/A;2;2
102;eduline.hu;yes;yes;2;2
103;haszon.hu;no;N/A;3;0
104;ittlakunk.hu;no;N/A;2;2
105;twn.hu;no;N/A;2;0
106;bookline.hu;no;N/A;3;0
107;eredmenyek.com;no;N/A;3;3
108;kisalfold.hu;yes;yes;2;2
109;otpotthon.hu;no;N/A;4;4
110;privatbankar.hu;no;N/A;2;0
111;tudnodkell.info;yes;no;1;1
112;napjainkportal.hu;yes;yes;2;2
113;in.hu;no;N/A;3;0
114;koponyeg.hu;no;N/A;2;2
115;autonavigator.hu;no;N/A;2;1
116;meglepetes.hu;yes;yes;2;2
117;astronet.hu;no;N/A;2;2
118;harmonikum.co;yes;yes;2;2
119;veol.hu;yes;yes;2;2
120;sonline.hu;yes;yes;2;2
121;ceginformacio.hu;no;N/A;2;2
122;welovebudapest.com;no;N/A;2;0
123;retikul.hu;yes;yes;2;2
124;heol.hu;yes;yes;2;2
125;hrportal.hu;yes;yes;2;2
126;pcworld.hu;no;N/A;2;0
127;hamuesgyemant.hu;no;N/A;3;0
128;feol.hu;yes;yes;2;2
129;zaol.hu;yes;yes;2;2
130;travelo.hu;yes;yes;2;2
131;jobbmintatv.hu;no;N/A;2;0
132;gamestar.hu;no;N/A;2;0
133;hirtv.hu;no;N/A;3;2
134;bama.hu;yes;yes;2;2
135;magyarhirlap.hu;yes;no;2;2
136;propeller.hu;yes;yes;2;2
137;koltozzbe.hu;no;N/A;2;1
138;eurosport.hu;no;N/A;4;4
139;musor.tv;no;N/A;3;0
140;ingatlanbazar.hu;no;N/A;2;2
141;sussfelnap.hu;no;N/A;2;0
142;mediaklikk.hu;no;N/A;2;1
143;napidroid.hu;no;N/A;2;0
144;dictzone.com;yes;yes;2;2
145;nemzeticegtar.hu;no;N/A;3;0
146;colore.hu;no;N/A;2;0
147;qubit.hu;yes;yes;2;2
148;goal.com;no;N/A;4;4
149;avilagtitkai.com;yes;yes;2;2
150;delmagyar.hu;yes;yes;2;2
151;beol.hu;yes;yes;2;2
152;nyugat.hu;yes;yes;2;2
153;azenkutyam.hu;yes;yes;2;2
154;adozona.hu;yes;yes;2;2
155;baon.hu;yes;yes;2;2
156;pestisracok.hu;no;N/A;2;2
157;kremmania.hu;no;N/A;4;4
158;citromail.hu;no;N/A;4;4
159;bitcoinbazis.hu;yes;yes;2;2
160;nb1.hu;no;N/A;4;0
161;media1.hu;yes;yes;2;2
162;sassy.hu;yes;yes;2;2
163;joautok.hu;no;N/A;2;2
164;indavideo.hu;no;N/A;2;0
165;hang.hu;no;N/A;2;0
166;ingatlantajolo.hu;no;N/A;2;2
167;hirklikk.hu;no;N/A;2;0
168;tozsdeforum.hu;no;N/A;2;2
169;5percblog.hu;yes;yes;2;2
170;esport1.hu;no;N/A;4;0
171;autoszektor.hu;no;N/A;2;2
172;otthonokesmegoldasok.hu;no;N/A;3;2
173;nool.hu;yes;yes;2;2
174;civishir.hu;no;N/A;3;0
175;libri.hu;no;N/A;3;0
176;rtlmost.hu;no;N/A;4;0
177;duol.hu;yes;yes;2;2
178;sport365.hu;no;N/A;4;0
179;sorozatwiki.hu;yes;yes;2;2
180;akcios-ujsag.hu;yes;yes;2;2
181;goodstuff.hu;no;N/A;3;0
182;maxapro.hu;no;N/A;2;2
183;lakaskultura.hu;no;N/A;2;2
184;klubradio.hu;no;N/A;3;2
185;piacesprofit.hu;yes;yes;2;2
186;programturizmus.hu;no;N/A;2;1
187;vaol.hu;yes;yes;2;2
188;pcguru.hu;no;N/A;2;0
189;net.jogtar.hu;no;N/A;1;1
190;agroforum.hu;no;N/A;2;0
191;rallycafe.hu;yes;yes;2;2
192;helyesiras.mta.hu;no;N/A;1;1
193;szuloklapja.hu;no;N/A;2;2
194;sorozatbarat.online;yes;yes;2;2
195;reblog.hu;yes;yes;2;2
196;utazomajom.hu;no;N/A;2;2
197;bankmonitor.hu;no;N/A;4;4
198;vince.hu;no;N/A;3;0
199;sielok.hu;no;N/A;2;2
200;edenkert.hu;no;N/A;3;2
201;mult-kor.hu;yes;yes;2;2
202;doily.hu;no;N/A;3;0
203;magyarnarancs.hu;no;N/A;2;0
204;ulloi129.hu;no;N/A;2;2
205;ado.hu;no;N/A;2;0
206;ma.hu;no;N/A;3;0
207;novekedes.hu;no;N/A;4;2
208;angol-magyar-szotar.hu;no;N/A;2;0
209;hu.motorsport.com;no;N/A;1;1
210;hobbikert.hu;no;N/A;3;0
211;gmail.hu;yes;yes;2;2
212;streetkitchen.hu;no;N/A;3;2
213;utvonalterv.hu;no;N/A;3;0
214;autoalkatresz.hu;no;N/A;2;1
215;papasmamasmagazin.hu;no;N/A;2;0
216;randivonal.hu;no;N/A;2;0
217;holtankoljak.hu;no;N/A;2;2
218;cafeblog.hu;no;N/A;3;0
219;woohoo.hu;no;N/A;4;0
220;g-portal.hu;no;N/A;2;2
221;balkonada.hu;no;N/A;3;0
222;radio1.hu;no;N/A;2;0
223;formula.hu;no;N/A;3;0
224;szegeder.hu;no;N/A;4;0
225;magro.hu;no;N/A;3;0
226;nemet-magyar-szotar.hu;no;N/A;2;0
227;telefonguru.hu;no;N/A;2;0
228;jobline.hu;yes;yes;2;2
229;metkep.hu;no;N/A;3;0
230;turistamagazin.hu;no;N/A;3;3
231;videolista.hu;no;N/A;2;0
232;10perc.hu;no;N/A;2;0
233;racingline.hu;yes;yes;2;2
234;puliwood.hu;no;N/A;3;2
235;filmbirodalmak.com;yes;yes;2;2
236;f1vilag.hu;no;N/A;2;2
237;magyar-angol-szotar.hu;no;N/A;2;0
238;kutyabarathelyek.hu;yes;yes;2;2
239;napidoktor.hu;yes;yes;2;2
240;azenmacskam.hu;yes;yes;2;2
241;lakbermagazin.hu;no;N/A;2;2
242;lakmusz.hu;yes;no;2;2
243;igenyesferfi.hu;no;N/A;2;2
244;szotar.sztaki.hu;no;N/A;1;1
245;uzletem.hu;no;N/A;2;0
246;parom.hu;yes;yes;2;2
247;epiteszforum.hu;no;N/A;2;0
248;iho.hu;no;N/A;2;0
249;termalfurdo.hu;yes;yes;2;2
250;berek.hu;no;N/A;3;1
251;kepmas.hu;yes;yes;2;2
252;holdpont.hu;no;N/A;3;0
253;intima.hu;no;N/A;3;0
254;habostorta.hu;no;N/A;2;0
255;szamoldki.hu;no;N/A;2;0
256;videkize.hu;no;N/A;2;2
257;alternativenergia.hu;no;N/A;2;0
258;runnersworld.hu;no;N/A;2;0
259;retroradio.hu;no;N/A;2;0
260;szabolcsihir.hu;no;N/A;3;0
261;ridikul.hu;no;N/A;2;1
262;idokep.eu;yes;yes;2;2
263;gamekapocs.hu;no;N/A;2;2
264;likebalaton.hu;no;N/A;2;2
265;medicalonline.hu;no;N/A;3;2
266;csodalatosmagyarorszag.hu;no;N/A;3;0
267;recepttar.hu;no;N/A;2;0
268;p1race.hu;yes;yes;2;2
269;style.hu;no;N/A;3;0
270;haziallat.hu;no;N/A;3;2
271;777blog.hu;no;N/A;2;0
272;kirandulastippek.hu;no;N/A;2;0
273;eumet.hu;no;N/A;3;2
274;manutdfanatics.hu;yes;yes;2;2
275;888.hu;yes;yes;2;2
276;noiportal.hu;no;N/A;2;0
277;videakid.hu;yes;yes;2;2
278;ezermester.hu;no;N/A;2;2
279;welovebalaton.hu;no;N/A;2;0
280;haldorado.hu;no;N/A;2;0
281;mymirror.hu;no;N/A;2;2
282;rendeljkinait.hu;yes;yes;2;2
283;eurobarca.hu;no;N/A;3;3
284;ujsagmuzeum.hu;no;N/A;3;0
285;fitnesslife.hu;no;N/A;2;2
286;ezoworld.hu;no;N/A;3;0
287;harmonet.hu;no;N/A;2;0
288;pszichoforyou.hu;no;N/A;2;2
289;wellandfit.hu;no;N/A;4;4
290;otthonterkep.hu;no;N/A;2;0
291;mozicsillag.cc;yes;yes;2;2
292;balintgazda.hu;no;N/A;3;0
293;babanet.hu;no;N/A;2;0
294;automotor.hu;no;N/A;2;2
295;etterem.hu;no;N/A;2;2
296;tvmusor.hu;no;N/A;2;2
297;csodahelyek.hu;no;N/A;2;2
298;snitt.hu;no;N/A;2;2
299;csupasport.hu;no;N/A;2;2
300;alfahir.hu;yes;yes;2;2
301;totaldamage.hu;no;N/A;3;0
302;puncs.hu;no;N/A;2;2
303;bball1.hu;no;N/A;2;0
304;trekhunt.com;no;N/A;4;4
305;cookta.hu;no;N/A;2;0
306;magyar-dalszoveg.hu;no;N/A;2;2
307;dailynewshungary.com;yes;yes;2;2
308;bronson.men;no;N/A;3;3
309;fuzovelkifele.com;no;N/A;4;0
310;prospecto.hu;yes;yes;4;4
311;focimagazin.hu;no;N/A;3;0
312;termeszetjaro.hu;no;N/A;3;3
313;szexrandi.hu;no;N/A;2;0
314;filmtekercs.hu;yes;yes;2;2
315;tisztajovo.hu;no;N/A;3;3
316;koncert.hu;no;N/A;2;0
317;magyar-nemet-szotar.hu;no;N/A;2;0
318;startlapjatekok.hu;no;N/A;4;4
319;dietaesfitnesz.hu;no;N/A;2;2
320;mesterszakacs.hu;no;N/A;2;0
321;naptarak.com;no;N/A;2;2
322;cultura.hu;no;N/A;4;0
323;sg.hu;yes;yes;2;2
324;viszony.hu;no;N/A;2;2
325;videoklinika.hu;no;N/A;2;2
326;kezdo5.hu;no;N/A;3;0
327;jogaszvilag.hu;no;N/A;2;0
328;atlatszo.hu;yes;yes;2;2
329;metnet.hu;yes;yes;2;2
330;szoftverbazis.hu;yes;yes;2;2
331;computerworld.hu;no;N/A;2;0
332;keptelenseg.hu;yes;yes;2;2
333;oldal.info;no;N/A;3;0
334;termeszeti.hu;no;N/A;4;0
335;tv2csoport.hu;no;N/A;2;0
336;kreativ.hu;yes;yes;2;2
337;gepmax.hu;yes;yes;2;2
338;jogiforum.hu;no;N/A;2;1
339;nyugdijguru.hu;no;N/A;3;0
340;neokohn.hu;no;N/A;2;2
341;digitalhungary.hu;yes;yes;2;2
342;izeselet.hu;yes;no;2;2
343;fortunaweb.hu;yes;yes;3;3
344;csodalatosbalaton.hu;no;N/A;3;0
345;rubicon.hu;no;N/A;3;0
346;nagyszuloklapja.hu;no;N/A;2;2
347;podpad.hu;no;N/A;4;0
348;hir.ma;yes;yes;2;2
349;teveclub.hu;no;N/A;2;0
350;bikemag.hu;no;N/A;3;0
351;totalbike.hu;no;N/A;2;0
352;vegyelhazait.hu;no;N/A;2;0
353;kamaszpanasz.hu;yes;yes;2;2
354;speedzone.hu;no;N/A;4;0
355;filmio.hu;no;N/A;2;2
356;tipptar.hu;no;N/A;2;0
357;agraragazat.hu;yes;yes;2;2
358;spabook.net;no;N/A;3;0
359;webforditas.hu;no;N/A;3;3
360;foldjaro.hu;no;N/A;3;1
361;szuperinfo.hu;no;N/A;2;2
362;igazino.hu;no;N/A;3;3
363;jarmuipar.hu;no;N/A;3;2
364;anyamagazin.hu;no;N/A;3;3
365;lifetv.hu;no;N/A;3;2
366;contextus.hu;yes;yes;2;2
367;network4.hu;no;N/A;2;2
368;eletszepitok.hu;no;N/A;2;0
369;nonprofit.hu;yes;yes;2;2
370;ceginfo.hu;no;N/A;3;0
371;okosutas.hu;no;N/A;3;0
372;cgr.hu;no;N/A;2;2
373;borsodihir.hu;no;N/A;3;0
374;carrie.hu;yes;yes;3;1
375;mti.hu;no;N/A;2;1
376;senior.hu;no;N/A;4;0
377;hobbiallat.hu;no;N/A;3;0
378;magyarfutball.hu;no;N/A;3;0
379;transpack.hu;yes;yes;2;2
380;turizmusonline.hu;no;N/A;2;0
381;egeszsegtukor.hu;no;N/A;2;0
382;vous.hu;no;N/A;2;0
383;koncertsziget.hu;yes;yes;2;2
384;petofilive.hu;no;N/A;2;1
385;mindigtvgo.hu;no;N/A;2;0
386;onroad.hu;no;N/A;2;2
387;otthonlap.hu;no;N/A;3;0
388;pharmaonline.hu;no;N/A;3;2
389;mindenkilapja.hu;no;N/A;2;2
390;balaton.hu;no;N/A;2;0
391;pecsistop.hu;no;N/A;2;0
392;mezohir.hu;yes;yes;2;2
393;minimatine.hu;no;N/A;2;0
394;eletforma.hu;yes;yes;2;2
395;hungarytoday.hu;no;N/A;2;0
396;zoldpalya.hu;no;N/A;3;2
397;szabadfold.hu;yes;yes;2;2
398;picibaba.hu;no;N/A;2;1
399;ize.hu;no;N/A;2;2
400;kecskefeszek.net;no;N/A;2;0
401;autopro.hu;no;N/A;2;0
402;legjobbiskola.hu;no;N/A;2;2
403;mutargy.com;no;N/A;2;0
404;kutyabarat.hu;yes;yes;2;2
405;iranymagyarorszag.hu;no;N/A;2;1
406;refresher.hu;no;N/A;3;3
407;idojaras.hu;no;N/A;2;0
408;viasat3.hu;no;N/A;4;4
409;tervezettbaba.hu;no;N/A;3;0
410;gardenista.hu;no;N/A;3;0
411;cvonline.hu;no;N/A;2;0
412;secretstories.hu;no;N/A;3;3
413;penamadridista.hu;yes;yes;2;2
414;womagic.hu;yes;yes;3;3
415;kirandulastervezo.hu;no;N/A;2;0
416;szalonauto.hu;no;N/A;2;1
417;kepfeltoltes.eu;no;N/A;2;1
418;fajdalomportal.hu;no;N/A;2;1
419;ujotthon.hu;no;N/A;2;1
420;drportal.hu;yes;yes;2;2
421;meska.hu;no;N/A;2;0
422;hirvilag.hu;no;N/A;2;2
423;500miles.hu;yes;yes;2;2
424;ungarnheute.hu;no;N/A;2;0
425;porthole.hu;no;N/A;2;0
426;koloknet.hu;no;N/A;2;0
427;zoldjarmuipar.hu;no;N/A;3;1
428;doktorgo.hu;yes;yes;2;2
429;budapestinfo.eu;no;N/A;2;1
430;artportal.hu;no;N/A;2;2
431;stahl.hu;no;N/A;2;0
432;gusto.hu;no;N/A;2;0
433;mmonline.hu;no;N/A;2;1
434;hazi-mozi.hu;no;N/A;2;0
435;drivemagazine.hu;no;N/A;3;0
436;unilife.hu;yes;yes;2;2
437;utisugo.hu;no;N/A;2;0
438;balatonkornyeke.hu;yes;yes;2;2
439;bloki.hu;yes;yes;2;2
440;videotanar.hu;no;N/A;3;0
441;blocks.hu;no;N/A;4;0
442;foteldoki.hu;no;N/A;2;0
443;gyogyzona.hu;yes;yes;2;2
444;bringazas.hu;no;N/A;3;0
445;indafoto.hu;no;N/A;2;0
446;hajokonyha.hu;yes;yes;2;2
447;jokamat.hu;no;N/A;2;0
448;ujeshasznaltgsm.hu;no;N/A;2;0
449;balatonica.hu;no;N/A;2;0
450;nb2.hu;no;N/A;4;0
451;izletes.hu;yes;no;2;2
452;csajokamotoron.hu;yes;yes;2;2
453;nb3.hu;no;N/A;4;0
454;cukimamik.hu;no;N/A;2;0
455;peca.hu;no;N/A;3;3
456;kutya-tar.hu;no;N/A;2;0
457;hajozas.hu;no;N/A;3;0
458;egeszsegmagazin.com;no;N/A;2;2
459;indirekt.hu;no;N/A;2;2
460;karriertrend.hu;no;N/A;2;0
461;noivilag.hu;no;N/A;4;0
462;playdome.hu;no;N/A;3;2
463;gyartastrend.hu;yes;yes;2;2
464;beautylife.hu;no;N/A;4;0
465;4x4online.hu;no;N/A;2;1
466;baratno.com;no;N/A;2;1
467;storeinsider.hu;yes;yes;2;2
468;zoldtrend.hu;no;N/A;2;0
469;gondola.hu;no;N/A;2;1
470;babamama.hu;yes;yes;2;2
471;netorian.hu;no;N/A;2;0
472;beerporn.hu;no;N/A;3;0
473;autoblog.hu;no;N/A;4;0
474;techblogger.hu;no;N/A;2;0
475;kamaraonline.hu;no;N/A;2;1
476;pottyoslabda.hu;no;N/A;2;2
477;drivemebaby.hu;no;N/A;2;2
478;kaposvarmost.hu;yes;yes;3;3
479;viasat6.hu;no;N/A;4;4
480;petplace.hu;yes;yes;2;2
481;ingatlanhirek.hu;no;N/A;2;0
482;mainap.hu;no;N/A;2;2
483;viasatfilm.hu;no;N/A;4;4
484;viasat2.hu;no;N/A;4;4
485;hungarycard.hu;no;N/A;2;0
486;gazdasagportal.hu;no;N/A;4;0
487;gamer.hu;yes;yes;2;2
488;faiskola.hu;no;N/A;3;0
489;playstationcommunity.hu;no;N/A;4;0
490;bbj.hu;no;N/A;2;1
491;hirflow.hu;yes;yes;2;2
492;divatmagazin.hu;no;N/A;3;0
493;antropos.hu;no;N/A;3;0
494;fintechradar.hu;yes;yes;2;2
495;instylemen.hu;no;N/A;3;3
496;irodahaz.info;yes;yes;2;2
497;atombusiness.hu;no;N/A;2;0
498;oldalborda.hu;no;N/A;3;0
499;hiros.hu;yes;yes;2;2
500;startrandi.hu;no;N/A;3;0
